Order ID,Order Date,Sales,Quantity,Profit,Discount,Customer ID,Customer Name,Segment,Region,State,City,Product ID,Category,Sub-Category
CA-2017-164364,11/12/2017,9.21,3,2.3025,0.0,CS-12355,Christine Sundaresam,Consumer,West,Washington,Seattle,OFF-AR-10000315,Office Supplies,Art
CA-2017-164364,11/12/2017,27.93,3,8.0997,0.0,CS-12355,Christine Sundaresam,Consumer,West,Washington,Seattle,OFF-SU-10000381,Office Supplies,Supplies
CA-2017-168123,3/5/2017,7.9,2,2.528,0.0,JD-16060,Julia Dunbar,Consumer,Central,Minnesota,Rochester,OFF-FA-10002763,Office Supplies,Fasteners
CA-2017-168123,3/5/2017,221.16,4,57.5016,0.0,JD-16060,Julia Dunbar,Consumer,Central,Minnesota,Rochester,OFF-ST-10000877,Office Supplies,Storage
CA-2017-168123,3/5/2017,127.96,2,62.7004,0.0,JD-16060,Julia Dunbar,Consumer,Central,Minnesota,Rochester,OFF-BI-10001071,Office Supplies,Binders
CA-2017-168123,3/5/2017,18.69,3,9.1581,0.0,JD-16060,Julia Dunbar,Consumer,Central,Minnesota,Rochester,OFF-BI-10001097,Office Supplies,Binders
CA-2016-120005,3/3/2016,25.35,3,7.605,0.0,TS-21160,Theresa Swint,Corporate,West,California,San Francisco,OFF-SU-10004782,Office Supplies,Supplies
CA-2016-120005,3/3/2016,35.28,3,11.9952,0.0,TS-21160,Theresa Swint,Corporate,West,California,San Francisco,FUR-FU-10000672,Furniture,Furnishings
CA-2016-123526,12/24/2016,33.4,5,16.032,0.0,BV-11245,Benjamin Venier,Corporate,West,Washington,Seattle,OFF-PA-10002986,Office Supplies,Paper
CA-2016-127649,10/7/2016,837.6,3,62.82,0.2,DL-13495,Dionis Lloyd,Corporate,West,Washington,Spokane,TEC-MA-10001972,Technology,Machines
CA-2016-159989,12/9/2016,40.68,3,-9.153,0.2,EB-13870,Emily Burns,Consumer,South,Tennessee,Franklin,TEC-PH-10000169,Technology,Phones
CA-2017-103499,11/20/2017,209.568,2,-23.5764,0.2,ES-14020,Erica Smith,Consumer,South,Tennessee,Jackson,FUR-CH-10001482,Furniture,Chairs
US-2015-167220,12/12/2015,22.368,4,6.4308,0.2,JB-15925,Joni Blumstein,Consumer,Central,Texas,Austin,TEC-AC-10002018,Technology,Accessories
CA-2017-126354,2/3/2017,3.882,2,-2.588,0.7,SC-20380,Shahid Collister,Consumer,South,Florida,Pembroke Pines,OFF-BI-10000301,Office Supplies,Binders
CA-2017-126354,2/3/2017,115.296,3,40.3536,0.2,SC-20380,Shahid Collister,Consumer,South,Florida,Pembroke Pines,OFF-PA-10004381,Office Supplies,Paper
CA-2017-169817,9/21/2017,1.908,2,-1.5264,0.7,EB-13870,Emily Burns,Consumer,East,Pennsylvania,Philadelphia,OFF-BI-10004141,Office Supplies,Binders
US-2017-144582,4/30/2017,43.372,7,-69.3952,0.8,TC-21475,Tony Chapman,Home Office,Central,Illinois,Danville,OFF-BI-10001575,Office Supplies,Binders
CA-2014-121573,11/3/2014,783.96,4,219.5088,0.0,SG-20605,Speros Goranitis,Consumer,East,New York,New York City,TEC-PH-10000984,Technology,Phones
CA-2014-121573,11/3/2014,48.896,2,18.336,0.2,SG-20605,Speros Goranitis,Consumer,East,New York,New York City,OFF-BI-10000666,Office Supplies,Binders
CA-2014-121573,11/3/2014,7.856,2,2.8478,0.2,SG-20605,Speros Goranitis,Consumer,East,New York,New York City,OFF-BI-10003712,Office Supplies,Binders
CA-2016-117660,12/30/2016,5.904,2,1.9926,0.2,BM-11785,Bryan Mills,Consumer,East,Ohio,Columbus,OFF-LA-10003720,Office Supplies,Labels
CA-2016-117660,12/30/2016,13.712,2,1.0284,0.2,BM-11785,Bryan Mills,Consumer,East,Ohio,Columbus,OFF-SU-10001664,Office Supplies,Supplies
CA-2014-112851,9/17/2014,182.94,3,85.9818,0.0,NR-18550,Nick Radford,Consumer,West,California,Chula Vista,OFF-EN-10001453,Office Supplies,Envelopes
CA-2017-123701,11/24/2017,27.76,4,9.9936,0.0,PG-18820,Patrick Gardner,Consumer,West,California,San Francisco,OFF-AR-10001860,Office Supplies,Art
CA-2015-118227,4/24/2015,25.99,1,7.5371,0.0,DB-13270,Deborah Brumfield,Home Office,East,New York,New York City,OFF-AR-10001044,Office Supplies,Art
CA-2015-123155,3/9/2015,113.52,5,29.799,0.2,NS-18640,Noel Staavos,Corporate,Central,Texas,San Antonio,TEC-AC-10002473,Technology,Accessories
CA-2015-123155,3/9/2015,359.88,3,22.4925,0.2,NS-18640,Noel Staavos,Corporate,Central,Texas,San Antonio,TEC-PH-10001809,Technology,Phones
CA-2017-158883,6/2/2017,25.344,4,9.1872,0.2,CS-11860,Cari Schnelling,Consumer,South,North Carolina,Jacksonville,OFF-PA-10004733,Office Supplies,Paper
US-2016-114888,9/19/2016,11.952,3,4.1832,0.2,CC-12430,Chuck Clark,Home Office,West,California,San Francisco,OFF-BI-10003355,Office Supplies,Binders
US-2016-114888,9/19/2016,6.24,3,1.872,0.0,CC-12430,Chuck Clark,Home Office,West,California,San Francisco,OFF-SU-10001212,Office Supplies,Supplies
US-2014-167262,10/31/2014,742.336,8,83.5128,0.2,AC-10450,Amy Cox,Consumer,West,Arizona,Avondale,TEC-PH-10000486,Technology,Phones
CA-2017-119746,11/23/2017,6.464,1,-4.04,0.6,CM-12385,Christopher Martinez,Consumer,Central,Illinois,Chicago,FUR-FU-10004909,Furniture,Furnishings
CA-2017-119746,11/23/2017,11.52,5,4.176,0.2,CM-12385,Christopher Martinez,Consumer,Central,Illinois,Chicago,OFF-LA-10001613,Office Supplies,Labels
CA-2017-119746,11/23/2017,222.384,2,16.6788,0.2,CM-12385,Christopher Martinez,Consumer,Central,Illinois,Chicago,TEC-PH-10004447,Technology,Phones
CA-2017-108091,11/16/2017,23.36,4,6.0736,0.0,EK-13795,Eileen Kiefer,Home Office,West,California,Escondido,OFF-AR-10000255,Office Supplies,Art
CA-2016-101630,2/19/2016,8.67,3,4.0749,0.0,CK-12760,Cyma Kinney,Corporate,East,New York,Long Beach,OFF-LA-10004425,Office Supplies,Labels
CA-2016-101630,2/19/2016,25.71,3,6.6846,0.0,CK-12760,Cyma Kinney,Corporate,East,New York,Long Beach,OFF-SU-10001664,Office Supplies,Supplies
CA-2017-132346,11/7/2017,100.94,7,33.3102,0.0,PK-19075,Pete Kriz,Consumer,East,Delaware,Newark,OFF-AP-10000696,Office Supplies,Appliances
CA-2014-150301,7/8/2014,63.882,1,10.647,0.1,MH-18025,Michelle Huthwaite,Consumer,East,New York,Buffalo,FUR-CH-10002647,Furniture,Chairs
CA-2014-159310,11/7/2014,683.144,4,0.0,0.3,SC-20725,Steven Cartwright,Consumer,Central,Texas,Houston,FUR-CH-10002758,Furniture,Chairs
CA-2014-159310,11/7/2014,1.476,3,-2.214,0.8,SC-20725,Steven Cartwright,Consumer,Central,Texas,Houston,OFF-BI-10000201,Office Supplies,Binders
CA-2014-159310,11/7/2014,40.712,7,3.5623,0.2,SC-20725,Steven Cartwright,Consumer,Central,Texas,Houston,OFF-SU-10004115,Office Supplies,Supplies
US-2017-147984,1/28/2017,279.9,5,137.151,0.0,GB-14575,Giulietta Baptist,Consumer,Central,Kansas,Wichita,OFF-PA-10000806,Office Supplies,Paper
CA-2015-104346,12/11/2015,13.12,5,1.148,0.2,IM-15070,Irene Maddox,Consumer,West,Colorado,Colorado Springs,OFF-AR-10001473,Office Supplies,Art
CA-2015-104346,12/11/2015,69.576,4,-143.7904,0.7,IM-15070,Irene Maddox,Consumer,West,Colorado,Colorado Springs,FUR-BO-10003450,Furniture,Bookcases
CA-2015-104346,12/11/2015,4.224,3,0.4752,0.2,IM-15070,Irene Maddox,Consumer,West,Colorado,Colorado Springs,OFF-AR-10001545,Office Supplies,Art
CA-2015-104346,12/11/2015,58.08,4,-6.534,0.2,IM-15070,Irene Maddox,Consumer,West,Colorado,Colorado Springs,TEC-AC-10004396,Technology,Accessories
CA-2015-104346,12/11/2015,52.416,9,15.0696,0.2,IM-15070,Irene Maddox,Consumer,West,Colorado,Colorado Springs,FUR-FU-10002456,Furniture,Furnishings
CA-2015-104346,12/11/2015,54.92,5,10.984,0.2,IM-15070,Irene Maddox,Consumer,West,Colorado,Colorado Springs,FUR-FU-10001473,Furniture,Furnishings
CA-2015-104346,12/11/2015,364.95,5,-248.166,0.5,IM-15070,Irene Maddox,Consumer,West,Colorado,Colorado Springs,FUR-TA-10000849,Furniture,Tables
CA-2015-104346,12/11/2015,85.056,3,28.7064,0.2,IM-15070,Irene Maddox,Consumer,West,Colorado,Colorado Springs,OFF-PA-10001166,Office Supplies,Paper
CA-2015-104346,12/11/2015,27.696,3,9.6936,0.2,IM-15070,Irene Maddox,Consumer,West,Colorado,Colorado Springs,OFF-PA-10003256,Office Supplies,Paper
US-2015-141684,6/29/2015,24.96,4,11.232,0.0,MM-18055,Michelle Moray,Consumer,East,New York,New York City,OFF-PA-10002870,Office Supplies,Paper
CA-2015-144722,3/16/2015,43.13,1,18.1146,0.0,MF-18250,Monica Federle,Corporate,West,California,Los Angeles,FUR-FU-10001215,Furniture,Furnishings
CA-2015-120516,8/13/2015,5.64,3,2.7072,0.0,CK-12595,Clytie Kelty,Consumer,South,Georgia,Marietta,OFF-BI-10004187,Office Supplies,Binders
US-2016-148901,5/14/2016,57.582,3,-44.1462,0.7,MK-17905,Michael Kennedy,Corporate,South,Florida,Jacksonville,OFF-BI-10001718,Office Supplies,Binders
US-2016-148901,5/14/2016,31.104,6,10.8864,0.2,MK-17905,Michael Kennedy,Corporate,South,Florida,Jacksonville,OFF-PA-10004983,Office Supplies,Paper
US-2016-148901,5/14/2016,30.192,3,8.3028,0.2,MK-17905,Michael Kennedy,Corporate,South,Florida,Jacksonville,FUR-FU-10002396,Furniture,Furnishings
US-2016-148901,5/14/2016,43.6,5,4.36,0.2,MK-17905,Michael Kennedy,Corporate,South,Florida,Jacksonville,TEC-PH-10003988,Technology,Phones
US-2016-148901,5/14/2016,4.768,2,0.4172,0.2,MK-17905,Michael Kennedy,Corporate,South,Florida,Jacksonville,OFF-AR-10002467,Office Supplies,Art
US-2016-148901,5/14/2016,10.38,2,-7.612,0.7,MK-17905,Michael Kennedy,Corporate,South,Florida,Jacksonville,OFF-BI-10004002,Office Supplies,Binders
US-2016-148901,5/14/2016,13.392,8,-9.8208,0.7,MK-17905,Michael Kennedy,Corporate,South,Florida,Jacksonville,OFF-BI-10002309,Office Supplies,Binders
CA-2017-136364,7/13/2017,39.594,1,-7.2589,0.4,MH-17455,Mark Hamilton,Consumer,East,Pennsylvania,Philadelphia,TEC-PH-10003885,Technology,Phones
CA-2017-136364,7/13/2017,91.008,9,19.3392,0.2,MH-17455,Mark Hamilton,Consumer,East,Pennsylvania,Philadelphia,FUR-FU-10002501,Furniture,Furnishings
CA-2015-137708,11/22/2015,37.94,2,18.2112,0.0,NG-18430,Nathan Gelder,Consumer,West,California,Los Angeles,OFF-PA-10000176,Office Supplies,Paper
CA-2015-137708,11/22/2015,42.8,10,19.26,0.0,NG-18430,Nathan Gelder,Consumer,West,California,Los Angeles,OFF-PA-10000327,Office Supplies,Paper
CA-2015-137708,11/22/2015,33.63,3,10.089,0.0,NG-18430,Nathan Gelder,Consumer,West,California,Los Angeles,OFF-ST-10004634,Office Supplies,Storage
CA-2014-149055,11/23/2014,62.808,3,21.1977,0.2,PB-19210,Phillip Breyer,Corporate,East,Pennsylvania,Philadelphia,OFF-EN-10003040,Office Supplies,Envelopes
CA-2015-151589,12/27/2015,195.64,4,91.9508,0.0,RE-19450,Richard Eichhorn,Consumer,Central,Wisconsin,Eau Claire,OFF-PA-10003228,Office Supplies,Paper
CA-2015-151589,12/27/2015,239.9,2,71.97,0.0,RE-19450,Richard Eichhorn,Consumer,Central,Wisconsin,Eau Claire,TEC-PH-10004345,Technology,Phones
CA-2016-121370,11/14/2016,380.058,3,-21.7176,0.3,EB-14110,Eugene Barchas,Consumer,East,Pennsylvania,Philadelphia,FUR-CH-10000785,Furniture,Chairs
CA-2016-121370,11/14/2016,1199.976,4,179.9964,0.4,EB-14110,Eugene Barchas,Consumer,East,Pennsylvania,Philadelphia,TEC-CO-10004115,Technology,Copiers
CA-2016-121370,11/14/2016,48.576,3,9.7152,0.2,EB-14110,Eugene Barchas,Consumer,East,Pennsylvania,Philadelphia,FUR-FU-10002813,Furniture,Furnishings
CA-2016-111696,5/8/2016,17.94,3,8.073,0.0,TB-21625,Trudy Brown,Consumer,West,California,Los Angeles,OFF-PA-10002751,Office Supplies,Paper
CA-2014-139598,12/26/2014,18.264,3,6.1641,0.2,MG-17695,Maureen Gnade,Consumer,East,Pennsylvania,Philadelphia,OFF-PA-10004569,Office Supplies,Paper
CA-2014-139598,12/26/2014,34.656,2,5.6316,0.2,MG-17695,Maureen Gnade,Consumer,East,Pennsylvania,Philadelphia,OFF-AP-10002998,Office Supplies,Appliances
CA-2014-139598,12/26/2014,81.552,2,8.1552,0.2,MG-17695,Maureen Gnade,Consumer,East,Pennsylvania,Philadelphia,OFF-AP-10003287,Office Supplies,Appliances
CA-2014-139598,12/26/2014,227.136,4,-42.588,0.2,MG-17695,Maureen Gnade,Consumer,East,Pennsylvania,Philadelphia,OFF-ST-10001370,Office Supplies,Storage
CA-2017-117436,6/8/2017,10.36,2,5.0764,0.0,LW-17125,Liz Willingham,Consumer,East,Connecticut,Norwich,OFF-BI-10004040,Office Supplies,Binders
CA-2015-140025,4/7/2015,463.248,8,-1181.2824,0.8,PF-19120,Peter Fuller,Consumer,Central,Texas,San Antonio,OFF-AP-10002651,Office Supplies,Appliances
CA-2015-140025,4/7/2015,383.952,6,47.994,0.2,PF-19120,Peter Fuller,Consumer,Central,Texas,San Antonio,TEC-AC-10002402,Technology,Accessories
CA-2016-134222,7/10/2016,44.856,6,-35.8848,0.7,NZ-18565,Nick Zandusky,Home Office,West,Arizona,Yuma,OFF-BI-10001658,Office Supplies,Binders
CA-2016-140018,11/21/2016,30.345,7,-24.276,0.7,CK-12205,Chloris Kastensmidt,Consumer,East,Ohio,Columbus,TEC-MA-10000752,Technology,Machines
CA-2016-140018,11/21/2016,127.554,3,-9.111,0.3,CK-12205,Chloris Kastensmidt,Consumer,East,Ohio,Columbus,FUR-CH-10003817,Furniture,Chairs
CA-2016-140018,11/21/2016,77.952,3,15.5904,0.2,CK-12205,Chloris Kastensmidt,Consumer,East,Ohio,Columbus,FUR-FU-10001876,Furniture,Furnishings
US-2017-136707,11/12/2017,14.016,4,4.9056,0.2,JE-15610,Jim Epp,Corporate,West,California,Los Angeles,OFF-BI-10003460,Office Supplies,Binders
CA-2014-152562,11/1/2014,69.52,2,19.4656,0.0,JO-15145,Jack O'Briant,Corporate,South,Kentucky,Richmond,OFF-ST-10000464,Office Supplies,Storage
CA-2014-152562,11/1/2014,5.64,3,1.6356,0.0,JO-15145,Jack O'Briant,Corporate,South,Kentucky,Richmond,OFF-AR-10001919,Office Supplies,Art
CA-2016-152408,5/15/2016,13.776,3,4.4772,0.2,TT-21220,Thomas Thornton,Consumer,East,New York,New York City,OFF-BI-10002393,Office Supplies,Binders
CA-2014-120278,11/7/2014,245.88,6,68.8464,0.0,MS-17365,Maribeth Schnelling,Consumer,Central,Wisconsin,Wausau,OFF-AP-10001293,Office Supplies,Appliances
CA-2014-120278,11/7/2014,36.63,3,9.8901,0.0,MS-17365,Maribeth Schnelling,Consumer,Central,Wisconsin,Wausau,OFF-ST-10004258,Office Supplies,Storage
CA-2014-120278,11/7/2014,22.58,2,5.8708,0.0,MS-17365,Maribeth Schnelling,Consumer,Central,Wisconsin,Wausau,OFF-ST-10002214,Office Supplies,Storage
CA-2014-120278,11/7/2014,12.39,3,5.8233,0.0,MS-17365,Maribeth Schnelling,Consumer,Central,Wisconsin,Wausau,OFF-BI-10004970,Office Supplies,Binders
CA-2017-167661,10/5/2017,39.92,5,13.473,0.2,MP-18175,Mike Pelletier,Home Office,West,California,San Francisco,OFF-BI-10002571,Office Supplies,Binders
CA-2017-167661,10/5/2017,61.96,2,27.882,0.0,MP-18175,Mike Pelletier,Home Office,West,California,San Francisco,OFF-PA-10002581,Office Supplies,Paper
CA-2017-167661,10/5/2017,19.936,4,7.2268,0.2,MP-18175,Mike Pelletier,Home Office,West,California,San Francisco,OFF-BI-10001097,Office Supplies,Binders
CA-2017-106831,6/1/2017,3.798,2,-2.6586,0.7,FH-14350,Fred Harton,Consumer,East,Ohio,Dublin,OFF-BI-10003429,Office Supplies,Binders
CA-2017-106831,6/1/2017,27.744,6,10.0572,0.2,FH-14350,Fred Harton,Consumer,East,Ohio,Dublin,OFF-PA-10000682,Office Supplies,Paper
CA-2017-106831,6/1/2017,158.376,4,-34.3148,0.4,FH-14350,Fred Harton,Consumer,East,Ohio,Dublin,TEC-PH-10001700,Technology,Phones
CA-2017-154123,11/20/2017,27.58,2,11.5836,0.0,SC-20050,Sample Company A,Home Office,South,Kentucky,Henderson,FUR-FU-10000629,Furniture,Furnishings
CA-2016-136049,12/23/2016,5.553,3,-4.0722,0.7,NM-18520,Neoma Murray,Consumer,East,Ohio,Bowling Green,OFF-BI-10001267,Office Supplies,Binders
CA-2017-118402,9/29/2017,243.92,5,-54.882,0.2,JO-15280,Jas O'Carroll,Consumer,South,Tennessee,Memphis,OFF-ST-10001418,Office Supplies,Storage
US-2016-139388,11/7/2016,14.96,4,0.2992,0.0,CC-12475,Cindy Chapman,Consumer,East,New Jersey,Lakewood,OFF-FA-10004968,Office Supplies,Fasteners
US-2014-128685,4/4/2014,7.184,2,2.245,0.2,MZ-17515,Mary Zewe,Corporate,West,California,Los Angeles,OFF-BI-10004140,Office Supplies,Binders
CA-2015-124044,7/23/2015,10.512,3,3.6792,0.2,MS-17830,Melanie Seite,Consumer,East,New York,Rochester,OFF-BI-10003460,Office Supplies,Binders
CA-2014-164469,6/25/2014,263.96,5,19.797,0.2,GK-14620,Grace Kelly,Corporate,West,Oregon,Salem,TEC-PH-10002115,Technology,Phones
CA-2014-164469,6/25/2014,71.632,11,17.908,0.2,GK-14620,Grace Kelly,Corporate,West,Oregon,Salem,OFF-AR-10003478,Office Supplies,Art
CA-2014-164469,6/25/2014,9.328,1,0.8162,0.2,GK-14620,Grace Kelly,Corporate,West,Oregon,Salem,OFF-AR-10000475,Office Supplies,Art
CA-2014-107818,9/8/2014,5.88,2,2.646,0.0,MC-17275,Marc Crier,Consumer,West,Washington,Pasco,OFF-AR-10003045,Office Supplies,Art
CA-2014-107818,9/8/2014,975.92,5,121.99,0.2,MC-17275,Marc Crier,Consumer,West,Washington,Pasco,FUR-CH-10000454,Furniture,Chairs
CA-2014-107818,9/8/2014,303.84,8,91.152,0.0,MC-17275,Marc Crier,Consumer,West,Washington,Pasco,OFF-AR-10000380,Office Supplies,Art
CA-2014-107818,9/8/2014,485.88,6,19.4352,0.0,MC-17275,Marc Crier,Consumer,West,Washington,Pasco,OFF-ST-10000736,Office Supplies,Storage
CA-2014-113320,12/12/2014,12.54,3,4.5144,0.0,LH-17155,Logan Haushalter,Consumer,West,California,Oakland,FUR-FU-10004270,Furniture,Furnishings
CA-2014-113320,12/12/2014,8.94,3,0.6258,0.0,LH-17155,Logan Haushalter,Consumer,West,California,Oakland,OFF-ST-10000617,Office Supplies,Storage
CA-2014-113320,12/12/2014,9.24,3,4.4352,0.0,LH-17155,Logan Haushalter,Consumer,West,California,Oakland,FUR-FU-10001706,Furniture,Furnishings
CA-2015-137526,1/13/2015,70.008,3,24.5028,0.2,PB-19150,Philip Brown,Consumer,West,California,Los Angeles,OFF-BI-10003364,Office Supplies,Binders
CA-2015-137526,1/13/2015,77.6,4,38.024,0.0,PB-19150,Philip Brown,Consumer,West,California,Los Angeles,FUR-FU-10001861,Furniture,Furnishings
CA-2015-137526,1/13/2015,464.85,9,92.97,0.0,PB-19150,Philip Brown,Consumer,West,California,Los Angeles,FUR-FU-10004845,Furniture,Furnishings
CA-2017-136063,12/15/2017,10.192,7,1.0192,0.2,SS-20140,Saphhira Shifley,Corporate,Central,Illinois,Oak Park,OFF-AR-10000823,Office Supplies,Art
CA-2016-101546,12/18/2016,1793.98,2,843.1706,0.0,GK-14620,Grace Kelly,Corporate,East,New Jersey,Morristown,OFF-BI-10001359,Office Supplies,Binders
CA-2014-138940,4/11/2014,758.352,6,265.4232,0.2,GM-14455,Gary Mitchum,Home Office,Central,Texas,Austin,TEC-PH-10001835,Technology,Phones
CA-2016-125164,11/10/2016,20.368,1,7.3834,0.2,SH-19975,Sally Hughsby,Corporate,East,New York,New York City,OFF-BI-10001191,Office Supplies,Binders
CA-2016-125164,11/10/2016,49.848,3,16.8237,0.2,SH-19975,Sally Hughsby,Corporate,East,New York,New York City,OFF-BI-10003982,Office Supplies,Binders
CA-2017-163531,6/26/2017,239.97,3,67.1916,0.0,SC-20725,Steven Cartwright,Consumer,East,New York,New York City,TEC-PH-10001425,Technology,Phones
CA-2017-122490,11/13/2017,2404.704,6,150.294,0.2,TT-21070,Ted Trevino,Consumer,West,Washington,Seattle,FUR-CH-10001215,Furniture,Chairs
CA-2017-122490,11/13/2017,563.024,11,190.0206,0.2,TT-21070,Ted Trevino,Consumer,West,Washington,Seattle,OFF-BI-10001718,Office Supplies,Binders
CA-2017-122490,11/13/2017,344.91,3,10.3473,0.0,TT-21070,Ted Trevino,Consumer,West,Washington,Seattle,OFF-ST-10000991,Office Supplies,Storage
CA-2017-122490,11/13/2017,8.64,3,4.2336,0.0,TT-21070,Ted Trevino,Consumer,West,Washington,Seattle,OFF-LA-10001613,Office Supplies,Labels
CA-2017-131366,11/24/2017,89.988,2,-14.998,0.4,SC-20440,Shaun Chance,Corporate,East,Pennsylvania,Lancaster,TEC-PH-10003437,Technology,Phones
CA-2017-131366,11/24/2017,229.544,7,83.2097,0.2,SC-20440,Shaun Chance,Corporate,East,Pennsylvania,Lancaster,OFF-PA-10000675,Office Supplies,Paper
CA-2017-164042,5/23/2017,1.824,2,0.6156,0.2,KL-16645,Ken Lonsdale,Consumer,Central,Texas,Houston,OFF-FA-10000840,Office Supplies,Fasteners
CA-2017-164042,5/23/2017,18.32,5,-46.716,0.8,KL-16645,Ken Lonsdale,Consumer,Central,Texas,Houston,OFF-AP-10001947,Office Supplies,Appliances
CA-2017-164042,5/23/2017,48.816,3,-11.5938,0.2,KL-16645,Ken Lonsdale,Consumer,Central,Texas,Houston,OFF-ST-10002301,Office Supplies,Storage
CA-2017-164042,5/23/2017,1.188,1,-1.9602,0.8,KL-16645,Ken Lonsdale,Consumer,Central,Texas,Houston,OFF-BI-10001922,Office Supplies,Binders
CA-2014-132864,12/2/2014,119.8,5,29.95,0.2,KN-16390,Katherine Nockton,Corporate,East,Ohio,Columbus,TEC-AC-10001267,Technology,Accessories
US-2014-155817,10/3/2014,61.568,2,4.6176,0.2,SL-20155,Sara Luxemburg,Home Office,South,North Carolina,Durham,OFF-ST-10000532,Office Supplies,Storage
US-2014-155817,10/3/2014,6.192,3,0.4644,0.2,SL-20155,Sara Luxemburg,Home Office,South,North Carolina,Durham,OFF-AR-10002335,Office Supplies,Art
US-2016-131891,7/29/2016,2.214,3,-1.476,0.7,PW-19240,Pierre Wener,Consumer,South,Florida,Pensacola,OFF-BI-10000201,Office Supplies,Binders
CA-2017-143567,11/2/2017,5.32,2,2.6068,0.0,TB-21175,Thomas Boland,Corporate,South,Kentucky,Henderson,OFF-EN-10004846,Office Supplies,Envelopes
CA-2017-143567,11/2/2017,975.92,4,292.776,0.0,TB-21175,Thomas Boland,Corporate,South,Kentucky,Henderson,FUR-CH-10000454,Furniture,Chairs
CA-2017-143567,11/2/2017,2249.91,9,517.4793,0.0,TB-21175,Thomas Boland,Corporate,South,Kentucky,Henderson,TEC-AC-10004145,Technology,Accessories
CA-2017-143567,11/2/2017,59.92,4,16.7776,0.0,TB-21175,Thomas Boland,Corporate,South,Kentucky,Henderson,OFF-ST-10001580,Office Supplies,Storage
CA-2017-104080,3/8/2017,171.2,5,64.2,0.2,AH-10210,Alan Hwang,Consumer,West,California,Anaheim,OFF-BI-10003876,Office Supplies,Binders
CA-2017-104080,3/8/2017,3.36,2,0.8736,0.0,AH-10210,Alan Hwang,Consumer,West,California,Anaheim,OFF-AR-10001972,Office Supplies,Art
CA-2014-151379,12/16/2014,114.2,5,52.532,0.0,SC-20695,Steve Chapman,Corporate,Central,Michigan,Detroit,OFF-PA-10000595,Office Supplies,Paper
CA-2016-163167,11/28/2016,182.67,3,52.9743,0.0,RF-19345,Randy Ferguson,Corporate,South,Georgia,Marietta,FUR-CH-10004477,Furniture,Chairs
CA-2016-163167,11/28/2016,101.7,6,6.102,0.0,RF-19345,Randy Ferguson,Corporate,South,Georgia,Marietta,TEC-AC-10003441,Technology,Accessories
CA-2016-163167,11/28/2016,1126.02,3,56.301,0.0,RF-19345,Randy Ferguson,Corporate,South,Georgia,Marietta,OFF-ST-10004459,Office Supplies,Storage
CA-2016-163167,11/28/2016,1263.3,6,315.825,0.0,RF-19345,Randy Ferguson,Corporate,South,Georgia,Marietta,OFF-ST-10003805,Office Supplies,Storage
CA-2016-135776,12/23/2016,8.82,3,2.5578,0.0,EH-13765,Edward Hooks,Corporate,West,Washington,Seattle,OFF-AR-10001246,Office Supplies,Art
CA-2016-135776,12/23/2016,37.94,2,18.2112,0.0,EH-13765,Edward Hooks,Corporate,West,Washington,Seattle,OFF-PA-10001295,Office Supplies,Paper
CA-2016-135776,12/23/2016,4.2,2,1.176,0.0,EH-13765,Edward Hooks,Corporate,West,Washington,Seattle,OFF-AR-10001231,Office Supplies,Art
CA-2016-135776,12/23/2016,227.28,2,2.2728,0.0,EH-13765,Edward Hooks,Corporate,West,Washington,Seattle,OFF-ST-10002743,Office Supplies,Storage
CA-2016-135776,12/23/2016,47.9,1,22.992,0.0,EH-13765,Edward Hooks,Corporate,West,Washington,Seattle,OFF-PA-10004327,Office Supplies,Paper
CA-2016-135776,12/23/2016,61.96,2,30.3604,0.0,EH-13765,Edward Hooks,Corporate,West,Washington,Seattle,OFF-EN-10004773,Office Supplies,Envelopes
CA-2016-135776,12/23/2016,1117.92,4,55.896,0.0,EH-13765,Edward Hooks,Corporate,West,Washington,Seattle,OFF-ST-10003470,Office Supplies,Storage
US-2014-122021,10/15/2014,183.372,2,-7.8588,0.3,AC-10660,Anna Chung,Consumer,East,Ohio,Parma,FUR-CH-10003761,Furniture,Chairs
US-2014-122021,10/15/2014,7.968,2,2.8884,0.2,AC-10660,Anna Chung,Consumer,East,Ohio,Parma,OFF-PA-10002230,Office Supplies,Paper
CA-2016-130484,8/22/2016,26.352,8,-18.4464,0.7,SG-20470,Sheri Gordon,Consumer,West,Oregon,Gresham,OFF-BI-10000088,Office Supplies,Binders
CA-2017-120936,12/17/2017,481.32,4,125.1432,0.0,CA-12310,Christine Abelman,Corporate,West,California,Anaheim,OFF-ST-10001526,Office Supplies,Storage
CA-2017-120936,12/17/2017,13.98,1,3.6348,0.0,CA-12310,Christine Abelman,Corporate,West,California,Anaheim,OFF-SU-10002557,Office Supplies,Supplies
CA-2017-110884,3/7/2017,25.92,6,9.072,0.2,SH-20395,Shahid Hopkins,Consumer,East,New York,New York City,OFF-BI-10003669,Office Supplies,Binders
CA-2017-110884,3/7/2017,91.59,3,42.1314,0.0,SH-20395,Shahid Hopkins,Consumer,East,New York,New York City,OFF-LA-10003510,Office Supplies,Labels
US-2014-161613,12/1/2014,674.058,3,-19.2588,0.3,MC-17605,Matt Connell,Corporate,Central,Texas,Houston,FUR-CH-10003746,Furniture,Chairs
US-2014-146353,10/14/2014,22.92,4,11.0016,0.0,JE-15610,Jim Epp,Corporate,East,New Hampshire,Concord,OFF-BI-10003476,Office Supplies,Binders
