Order ID,Order Date,Sales,Quantity,Profit,Discount,Customer ID,Customer Name,Segment,Region,State,City,Product ID,Category,Sub-Category,Marketing Spend
US-2014-123519,12/14/2014,263.96,1,42.8935,0.2,SS-20875,Sung Shariari,Consumer,East,Ohio,Marion,TEC-AC-10003033,Technology,Accessories,4618.8
CA-2014-155593,11/3/2014,11.64,3,3.3756,0.0,RP-19390,Resi Pölking,Consumer,East,Connecticut,Fairfield,OFF-SU-10002522,Office Supplies,Supplies,1695.59
CA-2017-136000,9/22/2017,40.176,3,14.5638,0.2,SC-20440,Shaun Chance,Corporate,East,New York,New York City,OFF-BI-10004828,Office Supplies,Binders,4531.17
US-2015-160857,5/8/2015,79.44,3,30.1872,0.0,NW-18400,Natalie Webber,Consumer,East,New York,New York City,FUR-FU-10001095,Furniture,Furnishings,965.64
US-2015-160857,5/8/2015,357.93,3,7.1586,0.0,NW-18400,Natalie Webber,Consumer,East,New York,New York City,OFF-SU-10000157,Office Supplies,Supplies,3454.53
US-2015-160857,5/8/2015,127.764,2,21.294,0.1,NW-18400,Natalie Webber,Consumer,East,New York,New York City,FUR-CH-10002647,Furniture,Chairs,4581.43
US-2015-160857,5/8/2015,2799.944,7,1014.9797,0.2,NW-18400,Natalie Webber,Consumer,East,New York,New York City,TEC-CO-10004115,Technology,Copiers,1259.37
US-2015-160857,5/8/2015,19.44,3,9.3312,0.0,NW-18400,Natalie Webber,Consumer,East,New York,New York City,OFF-PA-10003363,Office Supplies,Paper,4857.47
CA-2017-115805,7/31/2017,36.792,1,4.1391,0.2,KW-16435,Katrina Willman,Consumer,Central,Illinois,Chicago,TEC-PH-10003092,Technology,Phones,2537.98
US-2014-143707,3/1/2014,5.94,3,1.6038,0.0,HR-14770,Hallie Redmond,Home Office,East,New York,New York City,TEC-PH-10003655,Technology,Phones,4755.72
CA-2017-116939,9/25/2017,177.55,5,47.9385,0.0,AG-10900,Arthur Gainer,Consumer,South,Virginia,Richmond,OFF-ST-10001476,Office Supplies,Storage,3545.69
CA-2015-124107,10/9/2015,619.95,5,111.591,0.0,BM-11650,Brian Moss,Corporate,Central,Michigan,Ann Arbor,TEC-AC-10002049,Technology,Accessories,1857.14
CA-2015-124107,10/9/2015,29.16,3,8.4564,0.0,BM-11650,Brian Moss,Corporate,Central,Michigan,Ann Arbor,TEC-PH-10003875,Technology,Phones,1347.36
CA-2015-124107,10/9/2015,57.96,7,27.2412,0.0,BM-11650,Brian Moss,Corporate,Central,Michigan,Ann Arbor,OFF-EN-10003286,Office Supplies,Envelopes,1866.81
CA-2015-124107,10/9/2015,29.403,3,5.2272,0.1,BM-11650,Brian Moss,Corporate,Central,Michigan,Ann Arbor,OFF-AP-10003971,Office Supplies,Appliances,918.58
CA-2017-126550,3/29/2017,81.4,5,21.164,0.0,RD-19720,Roger Demir,Consumer,Central,Indiana,Lafayette,OFF-ST-10001031,Office Supplies,Storage,1147.41
CA-2015-138674,11/14/2015,8.72,5,2.289,0.2,KB-16585,Ken Black,Corporate,West,Oregon,Springfield,OFF-FA-10000304,Office Supplies,Fasteners,970.97
CA-2015-138674,11/14/2015,91.176,3,4.5588,0.2,KB-16585,Ken Black,Corporate,West,Oregon,Springfield,TEC-AC-10000358,Technology,Accessories,2403.25
CA-2015-138674,11/14/2015,159.968,4,29.994,0.2,KB-16585,Ken Black,Corporate,West,Oregon,Springfield,TEC-AC-10002800,Technology,Accessories,4080.1
CA-2016-165820,9/26/2016,12.96,2,6.2208,0.0,DW-13585,Dorothy Wardle,Corporate,West,California,San Francisco,OFF-PA-10004735,Office Supplies,Paper,1136.23
CA-2014-103191,9/22/2014,331.536,3,-82.884,0.2,VG-21805,Vivek Grady,Corporate,Central,Illinois,Chicago,OFF-ST-10002574,Office Supplies,Storage,1086.44
CA-2015-103933,9/25/2015,899.91,9,395.9604,0.0,DR-12880,Dan Reichenbach,Corporate,East,New York,New York City,TEC-AC-10004171,Technology,Accessories,3395.43
CA-2015-110548,5/4/2015,946.344,7,118.293,0.2,AH-10690,Anna Häberlin,Corporate,Central,Texas,Houston,TEC-PH-10002922,Technology,Phones,1387.32
CA-2017-117324,12/8/2017,178.11,3,32.0598,0.0,JP-15520,Jeremy Pistek,Consumer,Central,Wisconsin,Madison,TEC-AC-10003023,Technology,Accessories,939.25
CA-2017-117324,12/8/2017,1089.75,3,305.13,0.0,JP-15520,Jeremy Pistek,Consumer,Central,Wisconsin,Madison,OFF-AP-10003590,Office Supplies,Appliances,1250.82
CA-2017-117324,12/8/2017,61.06,2,28.0876,0.0,JP-15520,Jeremy Pistek,Consumer,Central,Wisconsin,Madison,OFF-LA-10003510,Office Supplies,Labels,4656.79
CA-2017-117324,12/8/2017,459.92,4,41.3928,0.0,JP-15520,Jeremy Pistek,Consumer,Central,Wisconsin,Madison,FUR-BO-10003159,Furniture,Bookcases,4196.62
CA-2017-117324,12/8/2017,27.52,4,12.6592,0.0,JP-15520,Jeremy Pistek,Consumer,Central,Wisconsin,Madison,OFF-PA-10002713,Office Supplies,Paper,2093.29
CA-2017-143574,6/29/2017,638.82,9,185.2578,0.0,DR-12880,Dan Reichenbach,Corporate,East,Connecticut,Milford,FUR-BO-10002598,Furniture,Bookcases,3451.19
CA-2017-143574,6/29/2017,30.69,3,7.9794,0.0,DR-12880,Dan Reichenbach,Corporate,East,Connecticut,Milford,OFF-SU-10002537,Office Supplies,Supplies,2917.74
CA-2017-143574,6/29/2017,25.16,2,8.5544,0.0,DR-12880,Dan Reichenbach,Corporate,East,Connecticut,Milford,FUR-FU-10003976,Furniture,Furnishings,3547.06
CA-2014-111773,6/29/2014,13.92,3,4.872,0.2,JK-15625,Jim Karlsson,Consumer,East,New York,New York City,OFF-BI-10000174,Office Supplies,Binders,3572.02
CA-2014-148614,1/20/2014,19.36,2,9.2928,0.0,MV-17485,Mark Van Huff,Consumer,West,California,Los Angeles,OFF-PA-10002893,Office Supplies,Paper,3329.3
CA-2014-148614,1/20/2014,19.3,2,5.79,0.0,MV-17485,Mark Van Huff,Consumer,West,California,Los Angeles,FUR-FU-10003194,Furniture,Furnishings,1697.46
CA-2017-156139,12/31/2016,38.376,3,13.4316,0.2,BP-11155,Becky Pak,Consumer,West,California,San Francisco,OFF-BI-10004233,Office Supplies,Binders,675.53
US-2017-147886,3/28/2017,12.96,2,6.3504,0.0,DH-13075,Dave Hallsten,Corporate,West,California,Fairfield,OFF-PA-10000232,Office Supplies,Paper,2550.05
US-2017-147886,3/28/2017,26.48,1,10.0624,0.0,DH-13075,Dave Hallsten,Corporate,West,California,Fairfield,FUR-FU-10001095,Furniture,Furnishings,4509.38
US-2017-147886,3/28/2017,532.72,2,53.272,0.2,DH-13075,Dave Hallsten,Corporate,West,California,Fairfield,TEC-MA-10004679,Technology,Machines,3062.74
US-2017-147886,3/28/2017,26.72,4,12.8256,0.0,DH-13075,Dave Hallsten,Corporate,West,California,Fairfield,OFF-PA-10003651,Office Supplies,Paper,4245.76
US-2017-147886,3/28/2017,20.04,3,9.6192,0.0,DH-13075,Dave Hallsten,Corporate,West,California,Fairfield,OFF-PA-10000743,Office Supplies,Paper,4962.31
US-2017-147886,3/28/2017,795.48,7,7.9548,0.0,DH-13075,Dave Hallsten,Corporate,West,California,Fairfield,OFF-ST-10002743,Office Supplies,Storage,1236.27
US-2017-147886,3/28/2017,21.56,7,6.8992,0.0,DH-13075,Dave Hallsten,Corporate,West,California,Fairfield,FUR-FU-10003829,Furniture,Furnishings,3613.0
CA-2016-113733,12/8/2016,249.584,2,31.198,0.2,LH-16900,Lena Hernandez,Consumer,South,North Carolina,Greenville,TEC-PH-10002496,Technology,Phones,3534.32
CA-2016-113733,12/8/2016,68.112,3,17.8794,0.2,LH-16900,Lena Hernandez,Consumer,South,North Carolina,Greenville,TEC-AC-10002473,Technology,Accessories,4909.8
CA-2016-113733,12/8/2016,16.56,3,-2.484,0.2,LH-16900,Lena Hernandez,Consumer,South,North Carolina,Greenville,TEC-AC-10004877,Technology,Accessories,4935.2
CA-2017-104913,11/18/2017,74.95,5,36.7255,0.0,DK-13090,Dave Kipp,Consumer,East,New York,Long Beach,TEC-PH-10000923,Technology,Phones,3590.05
CA-2014-145800,5/30/2014,355.455,3,-184.8366,0.5,SS-20410,Shahid Shariari,Consumer,Central,Illinois,Buffalo Grove,FUR-TA-10001539,Furniture,Tables,1596.27
CA-2016-125850,1/22/2016,44.4,3,22.2,0.0,FP-14320,Frank Preis,Consumer,West,California,San Diego,OFF-LA-10003498,Office Supplies,Labels,4093.5
CA-2016-125850,1/22/2016,20.65,5,9.499,0.0,FP-14320,Frank Preis,Consumer,West,California,San Diego,OFF-LA-10004484,Office Supplies,Labels,981.63
CA-2016-118514,2/3/2016,866.4,4,225.264,0.0,LC-17050,Liz Carlisle,Consumer,South,Kentucky,Richmond,FUR-CH-10000015,Furniture,Chairs,4013.15
CA-2015-150749,3/29/2015,5.56,2,1.4456,0.0,AS-10240,Alan Shonely,Consumer,South,Virginia,Springfield,OFF-AR-10003732,Office Supplies,Art,4595.88
CA-2014-163748,10/14/2014,3.16,4,-8.532,0.8,HG-15025,Hunter Glantz,Consumer,Central,Texas,Fort Worth,OFF-AP-10004052,Office Supplies,Appliances,2222.75
CA-2014-163748,10/14/2014,1999.96,5,624.9875,0.2,HG-15025,Hunter Glantz,Consumer,Central,Texas,Fort Worth,TEC-CO-10002095,Technology,Copiers,3337.86
CA-2015-119634,8/11/2015,46.152,3,12.1149,0.2,BW-11065,Barry Weirich,Consumer,South,North Carolina,Raleigh,FUR-FU-10004270,Furniture,Furnishings,2435.64
CA-2015-149300,11/22/2015,32.985,3,-1.9791,0.5,BH-11710,Brosina Hoffman,Consumer,South,Florida,Hialeah,TEC-MA-10000423,Technology,Machines,2469.94
US-2016-111528,12/30/2016,481.32,4,125.1432,0.0,JP-16135,Julie Prescott,Home Office,West,California,Los Angeles,OFF-ST-10001526,Office Supplies,Storage,1896.67
US-2016-111528,12/30/2016,6.384,1,2.1546,0.2,JP-16135,Julie Prescott,Home Office,West,California,Los Angeles,OFF-BI-10002194,Office Supplies,Binders,3929.58
CA-2017-158169,8/12/2017,542.94,3,152.0232,0.0,JM-16195,Justin MacKendrick,Consumer,West,California,Lake Forest,OFF-AP-10000828,Office Supplies,Appliances,4712.79
CA-2017-158169,8/12/2017,54.92,4,19.7712,0.0,JM-16195,Justin MacKendrick,Consumer,West,California,Lake Forest,FUR-FU-10001473,Furniture,Furnishings,4733.38
CA-2015-162047,11/3/2015,1448.82,10,209.274,0.1,FH-14365,Fred Hopkins,Corporate,East,New York,Long Beach,FUR-CH-10004983,Furniture,Chairs,1286.52
CA-2015-117772,9/10/2015,353.88,6,17.694,0.0,MC-17575,Matt Collins,Consumer,West,Washington,Seattle,OFF-ST-10003994,Office Supplies,Storage,4436.35
US-2014-126340,11/8/2014,333.576,3,25.0182,0.2,EB-13870,Emily Burns,Consumer,West,California,Redding,TEC-PH-10004447,Technology,Phones,3818.44
CA-2016-149685,10/8/2016,60.144,6,20.2986,0.2,PM-19135,Peter McVee,Home Office,Central,Texas,San Antonio,OFF-LA-10004545,Office Supplies,Labels,1637.77
CA-2017-126396,9/8/2017,85.2,6,20.235,0.2,AR-10345,Alex Russell,Corporate,Central,Texas,Houston,TEC-AC-10003116,Technology,Accessories,802.78
CA-2015-154900,2/25/2015,3.15,1,1.512,0.0,SS-20875,Sung Shariari,Consumer,East,Massachusetts,Leominster,OFF-LA-10001641,Office Supplies,Labels,1705.99
CA-2015-154900,2/25/2015,22.72,4,10.224,0.0,SS-20875,Sung Shariari,Consumer,East,Massachusetts,Leominster,OFF-PA-10002377,Office Supplies,Paper,4604.94
CA-2015-103835,9/24/2015,14.91,3,4.6221,0.0,SC-20440,Shaun Chance,Corporate,West,California,Los Angeles,FUR-FU-10000010,Furniture,Furnishings,3349.3
CA-2015-103835,9/24/2015,1158.12,4,335.8548,0.0,SC-20440,Shaun Chance,Corporate,West,California,Los Angeles,OFF-AP-10002651,Office Supplies,Appliances,3744.75
CA-2015-158939,11/26/2015,599.99,1,233.9961,0.0,EA-14035,Erin Ashbrook,Corporate,Central,Missouri,Springfield,TEC-CO-10002313,Technology,Copiers,1657.19
CA-2016-117408,8/31/2016,23.968,2,2.3968,0.2,TP-21130,Theone Pippenger,Consumer,Central,Texas,Waco,OFF-ST-10001580,Office Supplies,Storage,3737.25
CA-2016-142398,4/12/2016,638.288,7,-31.9144,0.2,BP-11290,Beth Paige,Consumer,West,California,Los Angeles,FUR-CH-10001545,Furniture,Chairs,626.55
CA-2016-142398,4/12/2016,13.208,1,4.6228,0.2,BP-11290,Beth Paige,Consumer,West,California,Los Angeles,OFF-BI-10004826,Office Supplies,Binders,2188.95
CA-2016-105277,12/4/2016,15.528,3,5.823,0.2,LM-17065,Liz MacKendrick,Consumer,East,New York,Auburn,OFF-BI-10000301,Office Supplies,Binders,3320.39
CA-2016-112060,12/4/2016,104.85,1,50.328,0.0,KT-16465,Kean Takahito,Consumer,West,California,San Francisco,OFF-PA-10000994,Office Supplies,Paper,1157.43
CA-2014-105270,11/11/2014,30.48,3,7.9248,0.0,AP-10915,Arthur Prichep,Consumer,West,California,Los Angeles,OFF-AR-10003156,Office Supplies,Art,4203.52
CA-2014-105270,11/11/2014,112.648,1,11.2648,0.2,AP-10915,Arthur Prichep,Consumer,West,California,Los Angeles,FUR-CH-10000988,Furniture,Chairs,1557.64
US-2015-159513,4/2/2015,71.976,3,24.2919,0.2,JD-15790,John Dryer,Consumer,West,California,Los Angeles,TEC-MA-10003329,Technology,Machines,3435.27
CA-2015-155586,12/12/2015,2.21,1,0.5967,0.0,XP-21865,Xylona Preis,Consumer,West,California,Chico,OFF-AR-10001547,Office Supplies,Art,2323.39
CA-2015-155586,12/12/2015,15.52,4,7.4496,0.0,XP-21865,Xylona Preis,Consumer,West,California,Chico,OFF-EN-10003072,Office Supplies,Envelopes,3182.2
CA-2015-155586,12/12/2015,36.44,4,16.398,0.0,XP-21865,Xylona Preis,Consumer,West,California,Chico,OFF-PA-10000726,Office Supplies,Paper,983.53
CA-2017-141117,10/2/2017,217.764,6,-384.7164,0.7,JK-16090,Juliana Krohn,Consumer,West,Oregon,Springfield,FUR-BO-10001972,Furniture,Bookcases,576.11
CA-2017-141117,10/2/2017,39.072,6,4.3956,0.2,JK-16090,Juliana Krohn,Consumer,West,Oregon,Springfield,OFF-SU-10004664,Office Supplies,Supplies,4593.04
CA-2017-141117,10/2/2017,22.638,7,-16.6012,0.7,JK-16090,Juliana Krohn,Consumer,West,Oregon,Springfield,OFF-BI-10003676,Office Supplies,Binders,1713.34
CA-2017-141117,10/2/2017,95.144,7,10.7037,0.2,JK-16090,Juliana Krohn,Consumer,West,Oregon,Springfield,OFF-AR-10003727,Office Supplies,Art,4188.55
CA-2017-115070,4/10/2017,12.32,5,1.848,0.2,MG-18205,Mitch Gastineau,Corporate,South,Florida,Jacksonville,FUR-FU-10003829,Furniture,Furnishings,4997.08
CA-2017-115070,4/10/2017,4.419,3,-3.0933,0.7,MG-18205,Mitch Gastineau,Corporate,South,Florida,Jacksonville,OFF-BI-10003712,Office Supplies,Binders,1451.44
CA-2017-140186,9/29/2017,35.0,7,16.8,0.0,PG-18820,Patrick Gardner,Consumer,West,California,Bakersfield,OFF-FA-10002280,Office Supplies,Fasteners,1693.27
CA-2017-140186,9/29/2017,72.784,1,0.0,0.2,PG-18820,Patrick Gardner,Consumer,West,California,Bakersfield,FUR-CH-10002961,Furniture,Chairs,3482.87
CA-2017-140186,9/29/2017,97.84,2,25.4384,0.0,PG-18820,Patrick Gardner,Consumer,West,California,Bakersfield,OFF-AP-10002578,Office Supplies,Appliances,4844.52
CA-2017-140186,9/29/2017,51.75,1,15.525,0.0,PG-18820,Patrick Gardner,Consumer,West,California,Bakersfield,FUR-FU-10004848,Furniture,Furnishings,4621.16
CA-2017-140186,9/29/2017,46.672,2,16.3352,0.2,PG-18820,Patrick Gardner,Consumer,West,California,Bakersfield,OFF-BI-10003364,Office Supplies,Binders,2762.94
CA-2014-124856,9/29/2014,1395.54,9,362.8404,0.0,LD-17005,Lisa DeCherney,Consumer,East,New York,New York City,OFF-ST-10002615,Office Supplies,Storage,4078.0
CA-2014-124856,9/29/2014,117.36,4,36.3816,0.0,LD-17005,Lisa DeCherney,Consumer,East,New York,New York City,FUR-FU-10000521,Furniture,Furnishings,1110.86
CA-2014-124856,9/29/2014,18.9,3,8.694,0.0,LD-17005,Lisa DeCherney,Consumer,East,New York,New York City,OFF-LA-10000121,Office Supplies,Labels,4898.47
CA-2014-124856,9/29/2014,77.52,2,37.9848,0.0,LD-17005,Lisa DeCherney,Consumer,East,New York,New York City,OFF-PA-10001289,Office Supplies,Paper,4839.59
CA-2014-166716,8/20/2014,421.372,2,-6.0196,0.3,CR-12730,Craig Reiter,Consumer,Central,Illinois,Chicago,FUR-CH-10004495,Furniture,Chairs,1236.78
CA-2014-123225,7/11/2014,575.968,4,43.1976,0.2,MN-17935,Michael Nguyen,Consumer,Central,Texas,El Paso,TEC-PH-10000895,Technology,Phones,1847.4
CA-2014-123225,7/11/2014,10.368,2,3.6288,0.2,MN-17935,Michael Nguyen,Consumer,Central,Texas,El Paso,OFF-PA-10000552,Office Supplies,Paper,950.7
CA-2015-163440,3/22/2015,15.984,2,1.1988,0.2,RD-19900,Ruben Dartt,Consumer,West,California,Thousand Oaks,TEC-PH-10000376,Technology,Phones,1722.73
US-2017-106796,5/12/2017,10.272,3,1.1556,0.2,JP-16135,Julie Prescott,Home Office,East,Ohio,Springfield,OFF-AR-10003504,Office Supplies,Art,4171.8
CA-2017-113873,11/13/2017,61.792,4,6.1792,0.2,KE-16420,Katrina Edelman,Corporate,Central,Texas,Dallas,OFF-ST-10000943,Office Supplies,Storage,2202.42
CA-2017-113873,11/13/2017,205.9992,3,-27.2646,0.32,KE-16420,Katrina Edelman,Corporate,Central,Texas,Dallas,FUR-BO-10003441,Furniture,Bookcases,897.79
CA-2016-149783,9/4/2016,12.192,3,4.1148,0.2,DL-13315,Delfina Latchford,Consumer,South,Tennessee,Knoxville,OFF-PA-10002195,Office Supplies,Paper,2040.01
CA-2016-149783,9/4/2016,87.168,2,8.7168,0.2,DL-13315,Delfina Latchford,Consumer,South,Tennessee,Knoxville,OFF-AP-10001205,Office Supplies,Appliances,4916.23
CA-2016-149783,9/4/2016,31.744,2,8.3328,0.2,DL-13315,Delfina Latchford,Consumer,South,Tennessee,Knoxville,OFF-AR-10002987,Office Supplies,Art,3333.58
CA-2016-125017,2/6/2016,132.224,4,-18.1808,0.2,KB-16240,Karen Bern,Corporate,South,Tennessee,Chattanooga,FUR-FU-10000723,Furniture,Furnishings,2372.72
US-2015-163279,3/22/2015,105.52,4,48.5392,0.0,JD-16150,Justin Deggeller,Corporate,West,California,San Diego,OFF-PA-10003127,Office Supplies,Paper,1249.42
US-2015-163279,3/22/2015,91.96,2,15.6332,0.0,JD-16150,Justin Deggeller,Corporate,West,California,San Diego,FUR-FU-10000747,Furniture,Furnishings,4937.8
US-2015-163279,3/22/2015,1487.976,3,185.997,0.2,JD-16150,Justin Deggeller,Corporate,West,California,San Diego,TEC-PH-10001795,Technology,Phones,4193.82
CA-2015-150196,7/2/2015,19.44,3,9.3312,0.0,SR-20740,Steven Roelle,Home Office,East,New York,New York City,OFF-PA-10003797,Office Supplies,Paper,1766.65
US-2015-106495,6/15/2015,11.672,1,-0.7295,0.2,AC-10450,Amy Cox,Consumer,South,Florida,Tampa,TEC-AC-10002718,Technology,Accessories,815.31
CA-2014-124730,11/26/2014,279.96,4,78.3888,0.0,LS-17245,Lynn Smith,Consumer,East,New York,Utica,TEC-PH-10002170,Technology,Phones,754.82
CA-2014-124730,11/26/2014,12.912,3,4.6806,0.2,LS-17245,Lynn Smith,Consumer,East,New York,Utica,OFF-BI-10001078,Office Supplies,Binders,1041.7
CA-2014-124730,11/26/2014,17.088,4,5.7672,0.2,LS-17245,Lynn Smith,Consumer,East,New York,Utica,OFF-BI-10001031,Office Supplies,Binders,3113.46
CA-2014-124730,11/26/2014,93.15,9,44.712,0.0,LS-17245,Lynn Smith,Consumer,East,New York,Utica,OFF-LA-10001158,Office Supplies,Labels,4679.44
CA-2014-124730,11/26/2014,11.52,4,5.6448,0.0,LS-17245,Lynn Smith,Consumer,East,New York,Utica,OFF-LA-10001613,Office Supplies,Labels,2735.35
CA-2017-117632,5/12/2017,238.62,2,4.7724,0.0,CS-12175,Charles Sheldon,Corporate,West,California,San Francisco,OFF-SU-10000157,Office Supplies,Supplies,4293.25
CA-2017-117632,5/12/2017,7.77,1,2.0979,0.0,CS-12175,Charles Sheldon,Corporate,West,California,San Francisco,OFF-AP-10004868,Office Supplies,Appliances,2506.49
CA-2017-117632,5/12/2017,285.48,5,-10.7055,0.2,CS-12175,Charles Sheldon,Corporate,West,California,San Francisco,FUR-TA-10001520,Furniture,Tables,3688.63
CA-2017-117632,5/12/2017,19.168,4,6.4692,0.2,CS-12175,Charles Sheldon,Corporate,West,California,San Francisco,OFF-BI-10001900,Office Supplies,Binders,3793.43
CA-2014-115056,5/2/2014,26.136,3,1.9602,0.2,AR-10510,Andrew Roberts,Consumer,East,Ohio,Columbus,OFF-AP-10003971,Office Supplies,Appliances,1282.84
CA-2017-161067,9/3/2017,419.4,4,201.312,0.0,KB-16405,Katrina Bavinger,Home Office,East,New York,New York City,OFF-PA-10000418,Office Supplies,Paper,2125.47
CA-2017-161067,9/3/2017,90.801,1,14.1246,0.1,KB-16405,Katrina Bavinger,Home Office,East,New York,New York City,FUR-CH-10004626,Furniture,Chairs,3367.86
CA-2017-161067,9/3/2017,181.764,2,-8.0784,0.1,KB-16405,Katrina Bavinger,Home Office,East,New York,New York City,FUR-CH-10004860,Furniture,Chairs,818.13
CA-2017-161067,9/3/2017,5.56,2,2.224,0.0,KB-16405,Katrina Bavinger,Home Office,East,New York,New York City,OFF-AR-10003251,Office Supplies,Art,2126.93
CA-2016-122063,12/3/2016,581.96,2,104.7528,0.0,MM-17920,Michael Moore,Consumer,Central,Indiana,Richmond,FUR-TA-10004575,Furniture,Tables,2906.6
CA-2016-122063,12/3/2016,29.98,1,8.0946,0.0,MM-17920,Michael Moore,Consumer,Central,Indiana,Richmond,FUR-CH-10004754,Furniture,Chairs,4983.01
CA-2015-111206,7/18/2015,519.96,4,176.7864,0.0,RF-19735,Roland Fjeld,Consumer,West,California,San Diego,TEC-AC-10003095,Technology,Accessories,2635.4
CA-2016-142895,7/21/2016,6.264,3,2.0358,0.2,BP-11290,Beth Paige,Consumer,South,North Carolina,Concord,OFF-LA-10000262,Office Supplies,Labels,4172.26
CA-2016-142895,7/21/2016,363.92,5,0.0,0.2,BP-11290,Beth Paige,Consumer,South,North Carolina,Concord,FUR-CH-10002961,Furniture,Chairs,2444.3
CA-2015-101868,6/9/2015,64.2,5,-42.8,0.7,MJ-17740,Max Jones,Consumer,South,Florida,Miami,OFF-BI-10003876,Office Supplies,Binders,4083.76
CA-2015-101868,6/9/2015,38.52,3,-26.964,0.7,MJ-17740,Max Jones,Consumer,South,Florida,Miami,OFF-BI-10002133,Office Supplies,Binders,3179.37
CA-2015-101868,6/9/2015,72.6,5,-8.1675,0.2,MJ-17740,Max Jones,Consumer,South,Florida,Miami,TEC-AC-10004396,Technology,Accessories,4489.68
CA-2017-133207,11/27/2017,57.568,4,5.7568,0.2,DO-13645,Doug O'Connell,Consumer,West,California,Los Angeles,TEC-PH-10004100,Technology,Phones,2349.24
CA-2015-132948,3/27/2015,83.7,5,3.348,0.0,MV-17485,Mark Van Huff,Consumer,West,Washington,Seattle,OFF-ST-10000636,Office Supplies,Storage,3219.37
CA-2015-134992,9/22/2015,32.4,5,15.552,0.0,MG-17875,Michael Grace,Home Office,South,Virginia,Arlington,OFF-PA-10001972,Office Supplies,Paper,3335.08
CA-2015-134992,9/22/2015,47.98,2,11.0354,0.0,MG-17875,Michael Grace,Home Office,South,Virginia,Arlington,FUR-FU-10002554,Furniture,Furnishings,2378.22
CA-2015-126725,11/17/2015,415.968,4,51.996,0.2,BS-11665,Brian Stugart,Consumer,West,California,San Diego,TEC-PH-10003174,Technology,Phones,1149.4
CA-2015-126725,11/17/2015,304.9,5,6.098,0.0,BS-11665,Brian Stugart,Consumer,West,California,San Diego,OFF-ST-10001418,Office Supplies,Storage,921.02
CA-2015-126725,11/17/2015,80.96,4,29.1456,0.0,BS-11665,Brian Stugart,Consumer,West,California,San Diego,FUR-FU-10002813,Furniture,Furnishings,575.02
CA-2015-126725,11/17/2015,777.21,7,54.4047,0.0,BS-11665,Brian Stugart,Consumer,West,California,San Diego,OFF-ST-10000129,Office Supplies,Storage,4430.9
CA-2015-126725,11/17/2015,32.4,5,15.552,0.0,BS-11665,Brian Stugart,Consumer,West,California,San Diego,OFF-PA-10001639,Office Supplies,Paper,1564.14
CA-2015-126725,11/17/2015,225.568,2,2.8196,0.2,BS-11665,Brian Stugart,Consumer,West,California,San Diego,FUR-CH-10001708,Furniture,Chairs,1451.78
CA-2015-126725,11/17/2015,36.6,3,15.372,0.0,BS-11665,Brian Stugart,Consumer,West,California,San Diego,FUR-FU-10001591,Furniture,Furnishings,3812.16
CA-2015-121783,11/10/2015,715.64,2,178.91,0.0,PO-19180,Philisse Overcash,Home Office,Central,Minnesota,Roseville,OFF-AP-10003849,Office Supplies,Appliances,1940.07
CA-2015-121783,11/10/2015,795.51,3,143.1918,0.0,PO-19180,Philisse Overcash,Home Office,Central,Minnesota,Roseville,OFF-ST-10000078,Office Supplies,Storage,2777.2
CA-2015-121783,11/10/2015,549.99,1,274.995,0.0,PO-19180,Philisse Overcash,Home Office,Central,Minnesota,Roseville,TEC-CO-10001571,Technology,Copiers,1231.3
CA-2015-121783,11/10/2015,74.76,3,34.3896,0.0,PO-19180,Philisse Overcash,Home Office,Central,Minnesota,Roseville,OFF-BI-10001658,Office Supplies,Binders,4818.86
CA-2015-121783,11/10/2015,29.22,3,12.8568,0.0,PO-19180,Philisse Overcash,Home Office,Central,Minnesota,Roseville,FUR-FU-10004351,Furniture,Furnishings,4332.12
US-2014-138835,9/10/2014,9.64,2,4.7236,0.0,DA-13450,Dianna Arnett,Home Office,South,Virginia,Virginia Beach,OFF-BI-10003314,Office Supplies,Binders,4387.05
CA-2015-112214,8/5/2015,33.488,7,-1.2558,0.2,AH-10690,Anna Häberlin,Corporate,Central,Texas,Dallas,OFF-ST-10001505,Office Supplies,Storage,2330.48
CA-2015-112214,8/5/2015,23.04,3,-4.896,0.2,AH-10690,Anna Häberlin,Corporate,Central,Texas,Dallas,OFF-SU-10003567,Office Supplies,Supplies,3930.63
CA-2015-112214,8/5/2015,1.362,1,-2.1792,0.8,AH-10690,Anna Häberlin,Corporate,Central,Texas,Dallas,OFF-BI-10002982,Office Supplies,Binders,1147.44
CA-2015-112214,8/5/2015,14.76,5,-11.439,0.6,AH-10690,Anna Häberlin,Corporate,Central,Texas,Dallas,FUR-FU-10002364,Furniture,Furnishings,538.79
US-2017-153255,9/3/2017,239.666,2,14.098,0.15,JK-15730,Joe Kamberova,Consumer,West,California,Concord,FUR-BO-10004218,Furniture,Bookcases,589.88
CA-2015-108119,11/1/2015,301.96,2,45.294,0.0,MS-17530,MaryBeth Skach,Consumer,South,Arkansas,Conway,FUR-TA-10002530,Furniture,Tables,3139.71
CA-2015-157434,4/29/2015,7.968,2,2.8884,0.2,JK-15640,Jim Kriz,Home Office,East,Pennsylvania,Philadelphia,OFF-PA-10001526,Office Supplies,Paper,2549.28
CA-2016-101525,5/1/2016,109.92,2,53.8608,0.0,CM-12235,Chris McAfee,Consumer,South,Arkansas,Little Rock,OFF-PA-10001497,Office Supplies,Paper,2831.07
